,Date,Region,level_2,Value
3542,2015-06-01,12.0,Overall Inflation,0.0119056
3543,2015-06-01,12.0,Services Inflation,-0.1183056
3544,2015-07-01,12.0,Overall Inflation,-0.0176893
3545,2015-07-01,12.0,Services Inflation,-0.0578661
3546,2015-08-01,12.0,Overall Inflation,0.0238042
3547,2015-08-01,12.0,Services Inflation,-0.0672964
3548,2015-09-01,12.0,Overall Inflation,0.0339703
3549,2015-09-01,12.0,Services Inflation,-0.0559991
3550,2015-10-01,12.0,Overall Inflation,0.01622
3551,2015-10-01,12.0,Services Inflation,-0.1137143
3552,2015-11-01,12.0,Overall Inflation,-0.0001077
3553,2015-11-01,12.0,Services Inflation,-0.1539214
3554,2015-12-01,12.0,Overall Inflation,0.0106228
3555,2015-12-01,12.0,Services Inflation,-0.0502356
3556,2016-01-01,12.0,Overall Inflation,-0.0055645
3557,2016-01-01,12.0,Services Inflation,-0.100411
3558,2016-02-01,12.0,Overall Inflation,-0.0295858
3559,2016-02-01,12.0,Services Inflation,-0.0537098
3560,2016-03-01,12.0,Overall Inflation,-0.013912
3561,2016-03-01,12.0,Services Inflation,-0.0448269
3562,2016-04-01,12.0,Overall Inflation,-0.0179291
3563,2016-04-01,12.0,Services Inflation,-0.0351304
3564,2016-05-01,12.0,Overall Inflation,-0.0225005
3565,2016-05-01,12.0,Services Inflation,-0.0168228
3566,2016-06-01,12.0,Overall Inflation,-0.0335635
3567,2016-06-01,12.0,Services Inflation,-0.0156275
3568,2016-07-01,12.0,Overall Inflation,-0.04564
3569,2016-07-01,12.0,Services Inflation,0.010609
3570,2016-08-01,12.0,Overall Inflation,-0.0095442
3571,2016-08-01,12.0,Services Inflation,0.0023489
3572,2016-09-01,12.0,Overall Inflation,0.0043354
3573,2016-09-01,12.0,Services Inflation,-0.0087449
3574,2016-10-01,12.0,Overall Inflation,0.0163229
3575,2016-10-01,12.0,Services Inflation,-0.0341726
3576,2016-11-01,12.0,Overall Inflation,0.0387901
3577,2016-11-01,12.0,Services Inflation,-0.0085002
3578,2016-12-01,12.0,Overall Inflation,0.0271487
3579,2016-12-01,12.0,Services Inflation,0.0026825
3580,2017-11-01,12.0,Overall Inflation,0.1588251
3581,2017-11-01,12.0,Services Inflation,0.0403368
3582,2017-12-01,12.0,Overall Inflation,0.1649767
3583,2017-12-01,12.0,Services Inflation,0.0347937
3584,2018-01-01,12.0,Overall Inflation,0.1930078
3585,2018-01-01,12.0,Services Inflation,0.0879907
3586,2018-02-01,12.0,Overall Inflation,0.172746
3587,2018-02-01,12.0,Services Inflation,0.0494082
3588,2018-03-01,12.0,Overall Inflation,0.1544941
3589,2018-03-01,12.0,Services Inflation,-0.0440812
3590,2018-04-01,12.0,Overall Inflation,0.1784563
3591,2018-04-01,12.0,Services Inflation,-0.0132934
3592,2018-05-01,12.0,Overall Inflation,0.2106535
3593,2018-05-01,12.0,Services Inflation,0.0008612
3594,2018-06-01,12.0,Overall Inflation,0.1895916
3595,2018-06-01,12.0,Services Inflation,0.0013665
3596,2018-07-01,12.0,Overall Inflation,0.1725207
3597,2018-07-01,12.0,Services Inflation,0.0136069
3598,2018-08-01,12.0,Overall Inflation,0.2118465
3599,2018-08-01,12.0,Services Inflation,0.0325881
3600,2018-09-01,12.0,Overall Inflation,0.2251766
3601,2018-09-01,12.0,Services Inflation,0.0808379
3602,2018-10-01,12.0,Overall Inflation,0.2075284
3603,2018-10-01,12.0,Services Inflation,0.0597248
3604,2018-11-01,12.0,Overall Inflation,0.2254943
3605,2018-11-01,12.0,Services Inflation,0.0734078
3606,2018-12-01,12.0,Overall Inflation,0.2457688
3607,2018-12-01,12.0,Services Inflation,0.1002203
3608,2019-09-01,12.0,Overall Inflation,0.3744045
3609,2019-09-01,12.0,Services Inflation,0.2994087
3610,2019-10-01,12.0,Overall Inflation,0.3718267
3611,2019-10-01,12.0,Services Inflation,0.2960534
3612,2019-11-01,12.0,Overall Inflation,0.3882075
3613,2019-11-01,12.0,Services Inflation,0.2957266
3614,2019-12-01,12.0,Overall Inflation,0.3778729
3615,2019-12-01,12.0,Services Inflation,0.2685108
3616,2020-01-01,12.0,Overall Inflation,0.3767932
3617,2020-01-01,12.0,Services Inflation,0.2824291
3618,2020-02-01,12.0,Overall Inflation,0.3200729
3619,2020-02-01,12.0,Services Inflation,0.2259645
3620,2020-03-01,12.0,Overall Inflation,0.3449678
3621,2020-03-01,12.0,Services Inflation,0.242144
3622,2020-04-01,12.0,Overall Inflation,0.2423273
3623,2020-04-01,12.0,Services Inflation,0.3256331
3624,2020-05-01,12.0,Overall Inflation,0.3070666
3625,2020-05-01,12.0,Services Inflation,0.4101957
3626,2020-06-01,12.0,Overall Inflation,0.3446814
3627,2020-06-01,12.0,Services Inflation,0.5782045
3628,2020-07-01,12.0,Overall Inflation,0.374669
3629,2020-07-01,12.0,Services Inflation,0.6065952
3630,2020-08-01,12.0,Overall Inflation,0.3229857
3631,2020-08-01,12.0,Services Inflation,0.3603606
3632,2020-09-01,12.0,Overall Inflation,0.3814727
3633,2020-09-01,12.0,Services Inflation,0.4182538
3634,2020-10-01,12.0,Overall Inflation,0.3816817
3635,2020-10-01,12.0,Services Inflation,0.4713098
3636,2020-11-01,12.0,Overall Inflation,0.3129328
3637,2020-11-01,12.0,Services Inflation,0.4801472
3638,2020-12-01,12.0,Overall Inflation,0.3526271
3639,2020-12-01,12.0,Services Inflation,0.5446894
3640,2021-01-01,12.0,Overall Inflation,0.3362759
3641,2021-01-01,12.0,Services Inflation,0.5077963
3642,2021-02-01,12.0,Overall Inflation,0.3466786
3643,2021-02-01,12.0,Services Inflation,0.4849181
3644,2021-03-01,12.0,Overall Inflation,0.3627704
3645,2021-03-01,12.0,Services Inflation,0.4688102
3646,2021-04-01,12.0,Overall Inflation,0.3885136
3647,2021-04-01,12.0,Services Inflation,0.3685662
3648,2021-05-01,12.0,Overall Inflation,0.3796845
3649,2021-05-01,12.0,Services Inflation,0.6029168
3650,2021-06-01,12.0,Overall Inflation,0.324263
3651,2021-06-01,12.0,Services Inflation,0.6214001
3652,2021-07-01,12.0,Overall Inflation,0.3602748
3653,2021-07-01,12.0,Services Inflation,0.5921154
3654,2021-08-01,12.0,Overall Inflation,0.441967
3655,2021-08-01,12.0,Services Inflation,0.5310949
3656,2021-09-01,12.0,Overall Inflation,0.4345187
3657,2021-09-01,12.0,Services Inflation,0.5023305
3658,2021-10-01,12.0,Overall Inflation,0.4833994
3659,2021-10-01,12.0,Services Inflation,0.5667298
3660,2021-11-01,12.0,Overall Inflation,0.5403702
3661,2021-11-01,12.0,Services Inflation,0.7590351
3662,2021-12-01,12.0,Overall Inflation,0.5179738
3663,2021-12-01,12.0,Services Inflation,0.6708886
3664,2022-01-01,12.0,Overall Inflation,0.5628825
3665,2022-01-01,12.0,Services Inflation,0.6403534
3666,2022-02-01,12.0,Overall Inflation,0.6303231
3667,2022-02-01,12.0,Services Inflation,0.6830473
3668,2022-03-01,12.0,Overall Inflation,0.6719984
3669,2022-03-01,12.0,Services Inflation,0.7121753
3670,2022-04-01,12.0,Overall Inflation,0.7141792
3671,2022-04-01,12.0,Services Inflation,0.7160178
3672,2022-05-01,12.0,Overall Inflation,0.7637215
3673,2022-05-01,12.0,Services Inflation,0.7688001
3674,2007-01-01,13.0,Overall Inflation,-1.214808
3675,2007-01-01,13.0,Services Inflation,-1.427872
3676,2007-02-01,13.0,Overall Inflation,-1.196821
3677,2007-02-01,13.0,Services Inflation,-1.37981
3678,2007-03-01,13.0,Overall Inflation,-1.082826
3679,2007-03-01,13.0,Services Inflation,-1.386031
3680,2007-04-01,13.0,Overall Inflation,-0.9975817
3681,2007-04-01,13.0,Services Inflation,-1.375824
3682,2007-05-01,13.0,Overall Inflation,-0.9966252
3683,2007-05-01,13.0,Services Inflation,-1.35422
3684,2007-06-01,13.0,Overall Inflation,-0.972615
3685,2007-06-01,13.0,Services Inflation,-1.295601
3686,2007-07-01,13.0,Overall Inflation,-1.065387
3687,2007-07-01,13.0,Services Inflation,-1.296447
3688,2007-08-01,13.0,Overall Inflation,-1.024125
3689,2007-08-01,13.0,Services Inflation,-1.260266
3690,2007-09-01,13.0,Overall Inflation,-0.9691072
3691,2007-09-01,13.0,Services Inflation,-1.266361
3692,2007-10-01,13.0,Overall Inflation,-0.962258
3693,2007-10-01,13.0,Services Inflation,-1.216011
3694,2007-11-01,13.0,Overall Inflation,-0.9587979
3695,2007-11-01,13.0,Services Inflation,-1.24545
3696,2007-12-01,13.0,Overall Inflation,-0.8626519
3697,2007-12-01,13.0,Services Inflation,-1.180232
3698,2008-01-01,13.0,Overall Inflation,-0.9797231
3699,2008-01-01,13.0,Services Inflation,-1.117925
3700,2008-02-01,13.0,Overall Inflation,-0.9667091
3701,2008-02-01,13.0,Services Inflation,-1.138846
3702,2008-03-01,13.0,Overall Inflation,-0.8856255
3703,2008-03-01,13.0,Services Inflation,-1.091944
3704,2008-04-01,13.0,Overall Inflation,-0.8717608
3705,2008-04-01,13.0,Services Inflation,-1.136724
3706,2008-05-01,13.0,Overall Inflation,-0.8334635
3707,2008-05-01,13.0,Services Inflation,-1.147668
3708,2008-06-01,13.0,Overall Inflation,-0.8153063
3709,2008-06-01,13.0,Services Inflation,-1.063294
3710,2008-07-01,13.0,Overall Inflation,-0.8774738
3711,2008-07-01,13.0,Services Inflation,-1.061281
3712,2008-08-01,13.0,Overall Inflation,-0.8186869
3713,2008-08-01,13.0,Services Inflation,-0.9965329
3714,2008-09-01,13.0,Overall Inflation,-0.7615002
3715,2008-09-01,13.0,Services Inflation,-0.9843349
3716,2008-10-01,13.0,Overall Inflation,-0.7708367
3717,2008-10-01,13.0,Services Inflation,-0.9713084
3718,2008-11-01,13.0,Overall Inflation,-0.719473
3719,2008-11-01,13.0,Services Inflation,-0.9734371
3720,2008-12-01,13.0,Overall Inflation,-0.789453
3721,2008-12-01,13.0,Services Inflation,-0.9192315
3722,2009-01-01,13.0,Overall Inflation,-0.8067226
3723,2009-01-01,13.0,Services Inflation,-0.9723782
3724,2009-02-01,13.0,Overall Inflation,-0.7965052
3725,2009-02-01,13.0,Services Inflation,-0.802421
3726,2009-03-01,13.0,Overall Inflation,-0.6496341
3727,2009-03-01,13.0,Services Inflation,-0.9505596
3728,2009-04-01,13.0,Overall Inflation,-0.6324804
3729,2009-04-01,13.0,Services Inflation,-0.8305666
3730,2009-05-01,13.0,Overall Inflation,-0.541711
3731,2009-05-01,13.0,Services Inflation,-0.7572588
3732,2009-06-01,13.0,Overall Inflation,-0.6035435
3733,2009-06-01,13.0,Services Inflation,-0.8088269
3734,2009-07-01,13.0,Overall Inflation,-0.6838976
3735,2009-07-01,13.0,Services Inflation,-0.761777
3736,2009-08-01,13.0,Overall Inflation,-0.6739447
3737,2009-08-01,13.0,Services Inflation,-0.9003242
3738,2009-09-01,13.0,Overall Inflation,-0.6316044
3739,2009-09-01,13.0,Services Inflation,-0.8909799
3740,2009-10-01,13.0,Overall Inflation,-0.5815833
3741,2009-10-01,13.0,Services Inflation,-0.9423152
3742,2009-11-01,13.0,Overall Inflation,-0.5697756
3743,2009-11-01,13.0,Services Inflation,-0.9129464
3744,2009-12-01,13.0,Overall Inflation,-0.5513936
3745,2009-12-01,13.0,Services Inflation,-0.7465196
3746,2010-01-01,13.0,Overall Inflation,-0.6040431
3747,2010-01-01,13.0,Services Inflation,-0.7117857
3748,2010-02-01,13.0,Overall Inflation,-0.5659585
3749,2010-02-01,13.0,Services Inflation,-0.7836388
3750,2010-03-01,13.0,Overall Inflation,-0.4875526
3751,2010-03-01,13.0,Services Inflation,-0.777067
3752,2010-04-01,13.0,Overall Inflation,-0.4425371
3753,2010-04-01,13.0,Services Inflation,-0.9453384
3754,2010-05-01,13.0,Overall Inflation,-0.4340754
3755,2010-05-01,13.0,Services Inflation,-0.769956
3756,2010-06-01,13.0,Overall Inflation,-0.4382787
3757,2010-06-01,13.0,Services Inflation,-0.7278355
3758,2010-07-01,13.0,Overall Inflation,-0.5153028
3759,2010-07-01,13.0,Services Inflation,-0.8901764
3760,2010-08-01,13.0,Overall Inflation,-0.36914
3761,2010-08-01,13.0,Services Inflation,-0.7108549
3762,2010-09-01,13.0,Overall Inflation,-0.4424101
3763,2010-09-01,13.0,Services Inflation,-0.7512743
3764,2010-10-01,13.0,Overall Inflation,-0.4307226
3765,2010-10-01,13.0,Services Inflation,-0.9506073
3766,2010-11-01,13.0,Overall Inflation,-0.3958208
3767,2010-11-01,13.0,Services Inflation,-0.9300139
3768,2010-12-01,13.0,Overall Inflation,-0.4233214
3769,2010-12-01,13.0,Services Inflation,-0.891049
3770,2011-01-01,13.0,Overall Inflation,-0.305386
3771,2011-01-01,13.0,Services Inflation,-0.8648155
3772,2011-02-01,13.0,Overall Inflation,-0.3672414
3773,2011-02-01,13.0,Services Inflation,-0.910432
3774,2011-03-01,13.0,Overall Inflation,-0.365337
3775,2011-03-01,13.0,Services Inflation,-0.9199803
3776,2011-04-01,13.0,Overall Inflation,-0.3133332
3777,2011-04-01,13.0,Services Inflation,-0.8992926
3778,2011-05-01,13.0,Overall Inflation,-0.296521
3779,2011-05-01,13.0,Services Inflation,-0.8561225
3780,2011-06-01,13.0,Overall Inflation,-0.3252666
3781,2011-06-01,13.0,Services Inflation,-0.8389062
3782,2011-07-01,13.0,Overall Inflation,-0.3698382
3783,2011-07-01,13.0,Services Inflation,-0.9810417
3784,2011-08-01,13.0,Overall Inflation,-0.300557
3785,2011-08-01,13.0,Services Inflation,-0.7586968
3786,2011-09-01,13.0,Overall Inflation,-0.2603244
3787,2011-09-01,13.0,Services Inflation,-0.6464682
3788,2011-10-01,13.0,Overall Inflation,-0.2887644
3789,2011-10-01,13.0,Services Inflation,-0.7806385
3790,2011-11-01,13.0,Overall Inflation,-0.2600689
3791,2011-11-01,13.0,Services Inflation,-0.8468614
3792,2011-12-01,13.0,Overall Inflation,-0.2736263
3793,2011-12-01,13.0,Services Inflation,-0.786163
3794,2012-01-01,13.0,Overall Inflation,-0.2694902
3795,2012-01-01,13.0,Services Inflation,-0.8654352
3796,2012-02-01,13.0,Overall Inflation,-0.1335395
3797,2012-02-01,13.0,Services Inflation,-0.7758665
3798,2012-03-01,13.0,Overall Inflation,-0.1015706
3799,2012-03-01,13.0,Services Inflation,-0.7847126
3800,2012-04-01,13.0,Overall Inflation,-0.0989195
3801,2012-04-01,13.0,Services Inflation,-0.7282721
3802,2012-05-01,13.0,Overall Inflation,-0.0764901
3803,2012-05-01,13.0,Services Inflation,-0.7814312
3804,2012-06-01,13.0,Overall Inflation,-0.1242797
3805,2012-06-01,13.0,Services Inflation,-0.7595191
3806,2012-07-01,13.0,Overall Inflation,-0.1655165
3807,2012-07-01,13.0,Services Inflation,-0.768233
3808,2012-08-01,13.0,Overall Inflation,-0.1117655
3809,2012-08-01,13.0,Services Inflation,-0.7571844
3810,2012-09-01,13.0,Overall Inflation,-0.0723343
3811,2012-09-01,13.0,Services Inflation,-0.7383161
3812,2012-10-01,13.0,Overall Inflation,-0.1057124
3813,2012-10-01,13.0,Services Inflation,-0.7389222
3814,2012-11-01,13.0,Overall Inflation,-0.0517654
3815,2012-11-01,13.0,Services Inflation,-0.6930175
3816,2012-12-01,13.0,Overall Inflation,-0.0889249
3817,2012-12-01,13.0,Services Inflation,-0.6839358
3818,2013-01-01,13.0,Overall Inflation,-0.0608898
3819,2013-01-01,13.0,Services Inflation,-0.7025414
3820,2013-02-01,13.0,Overall Inflation,-0.1059126
3821,2013-02-01,13.0,Services Inflation,-0.6967412
3822,2013-03-01,13.0,Overall Inflation,-0.0949254
3823,2013-03-01,13.0,Services Inflation,-0.704512
3824,2013-04-01,13.0,Overall Inflation,-0.0519544
3825,2013-04-01,13.0,Services Inflation,-0.5958017
3826,2013-05-01,13.0,Overall Inflation,-0.02867
3827,2013-05-01,13.0,Services Inflation,-0.5838323
3828,2013-06-01,13.0,Overall Inflation,-0.0604581
3829,2013-06-01,13.0,Services Inflation,-0.6022198
3830,2013-07-01,13.0,Overall Inflation,-0.0716943
3831,2013-07-01,13.0,Services Inflation,-0.6226905
3832,2013-08-01,13.0,Overall Inflation,-0.0769636
3833,2013-08-01,13.0,Services Inflation,-0.6888823
3834,2013-09-01,13.0,Overall Inflation,-0.0401272
3835,2013-09-01,13.0,Services Inflation,-0.6813894
3836,2013-10-01,13.0,Overall Inflation,-0.0440658
3837,2013-10-01,13.0,Services Inflation,-0.6866124
3838,2013-11-01,13.0,Overall Inflation,-0.0206198
3839,2013-11-01,13.0,Services Inflation,-0.6833091
3840,2013-12-01,13.0,Overall Inflation,-0.0506298
3841,2013-12-01,13.0,Services Inflation,-0.7079434
3842,2014-01-01,13.0,Overall Inflation,-0.040057
3843,2014-01-01,13.0,Services Inflation,-0.5632041
3844,2014-02-01,13.0,Overall Inflation,0.0221744
3845,2014-02-01,13.0,Services Inflation,-0.6842437
3846,2014-03-01,13.0,Overall Inflation,0.0017043
3847,2014-03-01,13.0,Services Inflation,-0.7068703
3848,2014-04-01,13.0,Overall Inflation,-0.0324783
3849,2014-04-01,13.0,Services Inflation,-0.7099444
3850,2014-05-01,13.0,Overall Inflation,-0.0089384
3851,2014-05-01,13.0,Services Inflation,-0.6448715
3852,2014-06-01,13.0,Overall Inflation,-0.0067872
3853,2014-06-01,13.0,Services Inflation,-0.6925948
3854,2014-07-01,13.0,Overall Inflation,-0.0737395
3855,2014-07-01,13.0,Services Inflation,-0.7185847
3856,2014-08-01,13.0,Overall Inflation,-0.0397103
3857,2014-08-01,13.0,Services Inflation,-0.6264224
3858,2014-09-01,13.0,Overall Inflation,-0.0095133
3859,2014-09-01,13.0,Services Inflation,-0.6689592
3860,2014-10-01,13.0,Overall Inflation,0.012731
3861,2014-10-01,13.0,Services Inflation,-0.6767995
3862,2014-11-01,13.0,Overall Inflation,0.0018719
3863,2014-11-01,13.0,Services Inflation,-0.6869895
3864,2014-12-01,13.0,Overall Inflation,0.0142124
3865,2014-12-01,13.0,Services Inflation,-0.6309369
3866,2015-01-01,13.0,Overall Inflation,-0.0758609
3867,2015-01-01,13.0,Services Inflation,-0.6556411
3868,2015-02-01,13.0,Overall Inflation,-0.051189
3869,2015-02-01,13.0,Services Inflation,-0.5958696
3870,2015-03-01,13.0,Overall Inflation,-0.0482183
3871,2015-03-01,13.0,Services Inflation,-0.6260657
3872,2015-04-01,13.0,Overall Inflation,-0.053078
3873,2015-04-01,13.0,Services Inflation,-0.6015757
3874,2015-05-01,13.0,Overall Inflation,-0.0322988
3875,2015-05-01,13.0,Services Inflation,-0.6083346
3876,2015-06-01,13.0,Overall Inflation,-0.0036152
3877,2015-06-01,13.0,Services Inflation,-0.545136
3878,2015-07-01,13.0,Overall Inflation,-0.107087
3879,2015-07-01,13.0,Services Inflation,-0.5841517
3880,2015-08-01,13.0,Overall Inflation,-0.0996805
3881,2015-08-01,13.0,Services Inflation,-0.5920117
3882,2015-09-01,13.0,Overall Inflation,-0.0617402
3883,2015-09-01,13.0,Services Inflation,-0.5414856
3884,2015-10-01,13.0,Overall Inflation,-0.0816526
3885,2015-10-01,13.0,Services Inflation,-0.5554812
3886,2015-11-01,13.0,Overall Inflation,-0.0567929
3887,2015-11-01,13.0,Services Inflation,-0.583987
3888,2015-12-01,13.0,Overall Inflation,-0.0904658
3889,2015-12-01,13.0,Services Inflation,-0.5652175
3890,2016-01-01,13.0,Overall Inflation,-0.1276356
3891,2016-01-01,13.0,Services Inflation,-0.5801641
3892,2016-02-01,13.0,Overall Inflation,-0.0299875
3893,2016-02-01,13.0,Services Inflation,-0.5129944
3894,2016-03-01,13.0,Overall Inflation,-0.0471036
3895,2016-03-01,13.0,Services Inflation,-0.5290403
3896,2016-04-01,13.0,Overall Inflation,-0.056338
3897,2016-04-01,13.0,Services Inflation,-0.4617181
3898,2016-05-01,13.0,Overall Inflation,-0.0454158
3899,2016-05-01,13.0,Services Inflation,-0.4063191
3900,2016-06-01,13.0,Overall Inflation,-0.0277986
3901,2016-06-01,13.0,Services Inflation,-0.3505498
3902,2016-07-01,13.0,Overall Inflation,-0.1094245
3903,2016-07-01,13.0,Services Inflation,-0.3436279
3904,2016-08-01,13.0,Overall Inflation,-0.0775633
3905,2016-08-01,13.0,Services Inflation,-0.3809445
3906,2016-09-01,13.0,Overall Inflation,-0.013979
3907,2016-09-01,13.0,Services Inflation,-0.3564185
3908,2016-10-01,13.0,Overall Inflation,0.0131813
3909,2016-10-01,13.0,Services Inflation,-0.4388236
3910,2016-11-01,13.0,Overall Inflation,0.04458
3911,2016-11-01,13.0,Services Inflation,-0.2832209
3912,2016-12-01,13.0,Overall Inflation,0.0716761
3913,2016-12-01,13.0,Services Inflation,-0.1723672
3914,2017-11-01,13.0,Overall Inflation,0.1695623
3915,2017-11-01,13.0,Services Inflation,-0.1625646
3916,2017-12-01,13.0,Overall Inflation,0.1493057
3917,2017-12-01,13.0,Services Inflation,-0.2428376
3918,2018-01-01,13.0,Overall Inflation,0.1600124
3919,2018-01-01,13.0,Services Inflation,-0.209053
3920,2018-02-01,13.0,Overall Inflation,0.2018521
3921,2018-02-01,13.0,Services Inflation,-0.2159206
3922,2018-03-01,13.0,Overall Inflation,0.2121655
3923,2018-03-01,13.0,Services Inflation,-0.196951
3924,2018-04-01,13.0,Overall Inflation,0.2049977
3925,2018-04-01,13.0,Services Inflation,-0.2539426
3926,2018-05-01,13.0,Overall Inflation,0.2121867
3927,2018-05-01,13.0,Services Inflation,-0.2489814
3928,2018-06-01,13.0,Overall Inflation,0.2302043
3929,2018-06-01,13.0,Services Inflation,-0.225501
3930,2018-07-01,13.0,Overall Inflation,0.220814
3931,2018-07-01,13.0,Services Inflation,-0.2199878
3932,2018-08-01,13.0,Overall Inflation,0.2627687
3933,2018-08-01,13.0,Services Inflation,-0.1936145
3934,2018-09-01,13.0,Overall Inflation,0.3026069
3935,2018-09-01,13.0,Services Inflation,-0.2165449
3936,2018-10-01,13.0,Overall Inflation,0.2437657
3937,2018-10-01,13.0,Services Inflation,-0.2733831
3938,2018-11-01,13.0,Overall Inflation,0.2877474
3939,2018-11-01,13.0,Services Inflation,-0.2337007
3940,2018-12-01,13.0,Overall Inflation,0.2616561
3941,2018-12-01,13.0,Services Inflation,-0.220699
3942,2019-09-01,13.0,Overall Inflation,0.5653039
3943,2019-09-01,13.0,Services Inflation,0.0577125
3944,2019-10-01,13.0,Overall Inflation,0.456858
